epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2409.29,1.29502,0.38457,0.00387,0.9146,0.94311,0.94598,0.55066,1.23501,0.71243,0.00295,5e-05,5e-05,5e-05
2,4438.87,1.28638,0.3748,0.00383,0.91364,0.94395,0.94652,0.55116,1.23886,0.70166,0.00296,2.75e-05,2.75e-05,2.75e-05
