epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2375.32,1.27901,0.36987,0.0038,0.9134,0.94115,0.94439,0.54916,1.23962,0.71555,0.00298,5e-05,5e-05,5e-05
2,4664.74,1.28011,0.36678,0.0038,0.91461,0.94284,0.94563,0.55125,1.24013,0.70488,0.00298,2.75e-05,2.75e-05,2.75e-05
